"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"silver_rep1"	"silver_rep2"	"silver_rep3"	"silver_rep4"	"silver_rep5"	"silver_rep6"	"yellow_rep1"	"yellow_rep2"	"yellow_rep3"	"yellow_rep4"	"yellow_rep5"	"yellow_rep6"
"8313"	"TRINITY_DN66_c0_g1"	-0.411910071469909	7.85798214065793	-5.24007689282094	0.000142718846977385	0.00228343117745327	0.405279421605952	8914	8011	9006.64	8394.52	9016.92	7643	7107.81	5247	5037.83	6969.01	6250.98	7523
"8314"	"TRINITY_DN66_c2_g1"	0.265563484468121	5.34026265347575	2.97670146715996	0.0103758322053808	0.0366417748767949	-3.58565945469122	1334	1326	1382	1373	1345	1294	1256	1270	1264	1269	1368	1242
"8315"	"TRINITY_DN66_c4_g1"	-0.759387209268571	4.2084250909156	-4.48633924789201	0.000564230246119418	0.00509765597650311	-0.480712566816824	1002	1097	1109	774	977	583	489	240	230	475	465	474
"8316"	"TRINITY_DN660_c0_g2"	-0.471691349416449	5.50852022552832	-3.57927154722439	0.00320007261016446	0.0162568899298585	-2.4378285519049	2163	1939.58	2045.79	1772.92	2104	1559.13	1275.83	636	778.92	1065.7	1413	1653.7
"8317"	"TRINITY_DN660_c1_g1"	-0.590652644481157	6.0046217193595	-4.60610898559943	0.000451389442387818	0.00444225801454662	-0.524923484871704	2715	2996	3002	2445	2871	2710	1936	919	1002	1564	1983.98	2017
"8318"	"TRINITY_DN660_c2_g1"	0.409565113952027	5.84722368095817	5.27795231028422	0.000133453338631607	0.00219693580851333	0.739574557941856	1890	1735	1996.99	1645	2022	1468	2185	1782	1755	1901.99	1981	2137.03
"8319"	"TRINITY_DN660_c3_g1"	-0.455908555480202	7.02704874334669	-3.61036083672913	0.00301224420931123	0.0155957057379163	-2.60079164578136	6049	5455	4933	5208	5368	4134	4100	2301	2220	3671	3747	4600
"8320"	"TRINITY_DN6600_c0_g1"	-1.15027999585185	7.53027794083875	-6.84771786573798	9.83358002058487e-06	0.000589778504487832	3.23770402986866	9881.16	8641.7	9288	10019.56	7217.41	7787	5327.82	1987.68	2937	3158.35	4829.32	5325.97
"8321"	"TRINITY_DN6600_c0_g2"	0.516339211027389	3.24488059816457	2.80606885378352	0.0144591899900068	0.0464675755741054	-3.55925944972146	374	260.01	336	326.01	261	326	366.84	395.01	242.48	307.47	231	301
"8322"	"TRINITY_DN6602_c0_g1"	-0.975552382253766	1.67468682037873	-3.2831705029391	0.00570268652065758	0.0241908104297586	-2.42017569224585	158	194	202	176	219	142	111	24	29	65	49	154.82
"8323"	"TRINITY_DN6603_c0_g1"	0.541297767440421	6.26448431695534	3.68709339773989	0.002595033007602	0.0140639779518393	-2.3476473940482	1875	2624	2867	1684	2513	2174	3053	2842	3186	2414	2204	3172
"8324"	"TRINITY_DN6605_c0_g1"	0.564449792902361	4.14369752601224	5.05067537495239	0.000200222836285673	0.00275748317867624	0.569851138851741	507	651.93	656	558	565	460	755	477	538	495	582	736
"8325"	"TRINITY_DN6605_c1_g1"	0.748859547885461	1.10194776283203	2.80227081297239	0.0145660846819399	0.0467152416552482	-3.25373137402621	90	45	47	84	67	70	83	84	90	53	63	67
"8326"	"TRINITY_DN66064_c0_g1"	1.29062764706404	1.49050895526822	3.60475687018333	0.00304525685469435	0.0156865294751972	-1.79568629778064	73	71	58	174	41	54.74	111	167.04	132	112	118	72
"8327"	"TRINITY_DN66074_c0_g1"	1.30958785840868	2.1591812175649	6.14688570017091	3.02064639379405e-05	0.000976858591198972	2.68739189986343	122.1	120.16	124.61	117.13	129.45	66.91	182.38	221.19	205.88	157.36	187.24	164.28
"8328"	"TRINITY_DN6608_c0_g1"	-0.741321633547245	3.71558054176329	-2.8430281410571	0.0134583534134005	0.0441005042622305	-3.55660403021735	686.97	667.29	692.45	754.94	536.96	643.8	344.96	128.96	93.97	456.18	452.23	402.98
"8329"	"TRINITY_DN6609_c0_g1"	1.17422513154849	3.46934024712145	2.8755528934228	0.0126341163179912	0.0421268313033853	-3.46146316171565	163	308	255	526	356	229	389	1195	422	533	441	220
"8330"	"TRINITY_DN66094_c0_g1"	1.31005497675382	6.91185882613025	2.94714644920264	0.0109909372071188	0.0381983967068598	-3.87332908266204	5161.29	2215.39	1803.88	2108.42	2843.62	2726.17	2210.32	13130.86	19079.52	5458.68	3765.46	5879.55
"8331"	"TRINITY_DN661_c0_g1"	-0.765626810990595	2.37740341003639	-3.16403118340278	0.00719782782392323	0.0284918774433131	-2.7434759036022	282	269	260	302	297	227	121	52	43	131	139	231
"8332"	"TRINITY_DN661_c1_g1"	-0.302264923175735	6.16937235620171	-2.7654813795901	0.0156424056894078	0.0492813998838931	-4.11062251275325	3218	2432	2840	2985	2784.24	2656.68	2296	1673.65	1215	2162	2198	2035.44
"8333"	"TRINITY_DN66100_c0_g1"	3.47669611654573	-1.60944998099821	4.48156730571906	0.000569288197482032	0.00511823057459116	-0.0479693054206365	0	49.63	6	2	4	2	29	35	9.61	16.45	59.19	47.07
"8334"	"TRINITY_DN6612_c0_g1"	1.17544262603392	-1.34904444235154	3.16496633695434	0.00718468660637135	0.0284572175679847	-2.31130322529338	12	20	11	9	15	4	24	10	9	9	18	26
"8335"	"TRINITY_DN66132_c0_g1"	-1.63540491503229	-1.23215629231542	-3.42124904964793	0.00435455849592361	0.0200984864178141	-1.8528221512659	47	44	25	28	49	9	3	4	3	8	6	12
"8336"	"TRINITY_DN6616_c0_g1"	0.224297093560322	7.39886694805897	2.91454675444381	0.011711226776317	0.0399741400390445	-4.00904114030185	5449	5127	5203	4896	5222	5482	5942	6326	6004	5322	5314	5440
"8337"	"TRINITY_DN6617_c1_g1"	-1.90377227978665	-2.0178772683871	-3.36262219547218	0.00488271361259537	0.0218267771789524	-1.92100968371302	28	13	58	10	17	13	1	1	3	3	5	4
"8338"	"TRINITY_DN6618_c0_g1"	0.510727436145541	3.73536765664525	2.93066184329895	0.0113495248946241	0.0391015113883913	-3.40492853452447	444	385	486	471	459	367	396	483	534	458	371	393
"8339"	"TRINITY_DN6623_c0_g1"	1.04820976247529	3.62479793250808	3.934171709007	0.00160965465294284	0.0101551056643872	-1.4551643294333	266	523	207	429	284	401	405	506	570	558	569	361
"8340"	"TRINITY_DN6625_c0_g3"	-0.845744876894432	7.65105805148655	-6.01987170622222	3.72883368447592e-05	0.00107737726233473	1.83001244610388	8731	9019.03	8128.01	8482	8650	8454	6217	2820	3109	4128	5582	6721
"8341"	"TRINITY_DN6625_c2_g1"	-1.08657625266734	5.55067529962725	-3.08124136242023	0.00846134301537639	0.0317755323072399	-3.39745909435042	3069.09	3094.42	3211.85	2935.53	2238.34	1027.16	1109.27	378.66	371.56	1010.28	1129.78	2404.8
"8342"	"TRINITY_DN6625_c4_g1"	-0.537216506468285	3.79002221436288	-3.11629856726288	0.00790139071692027	0.0303455074778288	-3.05365262097148	611.48	706	737.77	537.72	563.67	756	458.61	216	157	291.49	342.95	463.85
"8343"	"TRINITY_DN6627_c0_g1"	-0.219346724559527	6.90539697717212	-2.99756740719652	0.00996219153741988	0.0355994745390598	-3.77785288769411	4256	4772	4464	4681	4172	4162	4149	2612	2845	3468	3363	3774
"8344"	"TRINITY_DN6629_c0_g1"	0.525705828179972	4.96682613590523	3.4137175982657	0.00441905159493218	0.0203040690546849	-2.68204842445634	1221	925	1192	696	861	1042	1213	928	1051	894	1352	1049
"8345"	"TRINITY_DN6629_c0_g2"	-1.56308291805874	-0.875193975655373	-3.16115990245624	0.00723832638095835	0.0286068180369008	-2.34127577811102	56	37	36	50	55	13	17	7	2	2	8	23
"8346"	"TRINITY_DN663_c0_g1"	-1.37833618561483	3.71395235023088	-5.72658631992848	6.11668482430215e-05	0.00140996944912275	1.84888997658591	927	675	854	968	959	554	501	118	121	150	278	299
"8347"	"TRINITY_DN6635_c0_g1"	-1.22937020645991	1.67026666950458	-6.27737263296232	2.43858394085287e-05	0.000879553269955146	2.92450227974372	244	181	197	207	199	149	56	34	28	61	72	97
"8348"	"TRINITY_DN6636_c0_g1"	0.912245614030537	4.50403210229227	4.43514468825747	0.000621005171616597	0.00542827446213462	-0.631856391106898	761	702	561	575	700	506	765	961	1298	1073	720	711
"8349"	"TRINITY_DN6638_c0_g2"	-0.380907948672899	5.05190348614255	-3.72743939937842	0.00239969110384241	0.0133299920265923	-2.07868325638758	1358	1410	1450	1326	1480	1300	926	553	546	953	868	1141
"8350"	"TRINITY_DN664_c1_g2"	-0.748614358901482	0.240628983573521	-3.3248537076139	0.00525660158301942	0.0228695295741795	-2.17630762568527	54	48	63	62	70	72	28	15	24	18	24	35
"8351"	"TRINITY_DN6640_c0_g2"	1.39620864620831	3.89062745176118	4.13082715409499	0.00110437556929632	0.00787380226257034	-1.11433962129063	413.58	282.06	260.17	509.19	333.37	420.49	670.64	685.93	381.17	1858.65	526.33	500.16
"8352"	"TRINITY_DN66410_c1_g1"	1.44720830251523	4.50501634542436	6.28989923924878	2.38928112801329e-05	0.000870089840186837	2.69685373249393	478.11	688.12	487.36	564.37	547.27	427.55	856.61	1578.76	1405.25	1130.66	957.64	830.96
"8353"	"TRINITY_DN6642_c0_g1"	0.922587473971303	2.11519743605971	5.05408336013536	0.000198998454374398	0.00274878793064541	0.821469455696882	129.72	108.26	120.24	144.32	122	121.34	152.57	165.46	170.51	137.75	167.14	144.42
"8354"	"TRINITY_DN6643_c0_g1"	-0.843270103354324	4.76604103062883	-5.88617592875959	4.66563765063022e-05	0.00122765794146139	1.9824035460582	1511	1244	1249	1419	1459	1167	748	431	265	576	631	844
"8355"	"TRINITY_DN6644_c0_g1"	0.534159518418841	3.81357869575114	3.49285687712038	0.00378679956592389	0.0182381305500271	-2.3391833361824	441.67	449.22	451.75	435.53	472.63	487.52	696.6	477.44	373.05	464.2	398.41	409.34
"8356"	"TRINITY_DN6647_c0_g1"	-1.31593015077405	0.904296837146329	-6.23694069394824	2.60515159337026e-05	0.000908917782258978	2.87446289917234	143	139	128	119	110	78	39	20	15	42	36	42
"8357"	"TRINITY_DN66508_c0_g1"	1.91438801957652	-1.64028501242738	3.09397191174533	0.00825358197907532	0.031281856614304	-2.40647481991077	3	19	4	13	7	3	9	18	49	16	17	8.56
"8358"	"TRINITY_DN6652_c0_g1"	-0.509470980537237	6.03981370325371	-4.27617526402723	0.00083788667354632	0.00660357272202027	-1.16274380780969	2817	2822	3101	2464	2757	2662	1831	915	1373	1602	2152	2008
"8359"	"TRINITY_DN6653_c0_g1"	-0.687062675073328	3.93138870508074	-3.27634584456928	0.00577925532392951	0.0243911937429163	-2.76677573907958	761	678.02	844	713	801	700	535	128	176	323	500	483
"8360"	"TRINITY_DN66533_c0_g1"	-2.40307956573953	0.254570293566475	-6.41361095853655	1.95509508337285e-05	0.000792808029984751	3.11099460795251	140	100	175	85	130	61	13	3	18	10	33	15
"8361"	"TRINITY_DN6655_c0_g1"	-0.53365691734409	3.17274057116406	-3.689324613396	0.00258381988977254	0.0140125696077971	-1.85540122283788	360	445	505	426	474	376	265	136	113	218	227	270
"8362"	"TRINITY_DN6656_c0_g1"	-1.19507582742751	1.53322933569288	-3.56259326527419	0.00330567696693504	0.016583070585365	-1.87095729752354	200.82	97.26	222.09	229.08	230.03	127.05	56.3	21.02	26.03	79.37	44.08	121.24
"8363"	"TRINITY_DN6657_c0_g1"	1.97582146686827	2.16808096963178	5.16383701320161	0.000163461743476441	0.00246681588341419	1.01887270456499	82	198.67	102	33	104	86	118	196	298	317	292	269.85
"8364"	"TRINITY_DN6659_c0_g1"	1.09642162906173	1.57372788980795	4.00587864885581	0.00140250898774653	0.00929477310568051	-1.04969813387257	84	88	44	118	60	120	114	83	95	182	104	122
"8365"	"TRINITY_DN66594_c0_g1"	0.842320092948758	8.06997554978868	2.85148811425043	0.0132390106563925	0.0435842308003213	-4.22201821771423	7985.84	4495.25	7594.43	5905.7	8631.62	5155.57	5740.22	18395.58	25165.13	14772.82	10930.89	8893.11
"8366"	"TRINITY_DN666_c0_g1"	-0.488646872166202	8.11372473751098	-5.56400760197479	8.08918220396687e-05	0.00167498209937532	0.960852158228708	10738.84	10729.93	10506.73	9500.34	10854.6	9045.55	8810.23	6324.42	5876.31	6970.64	7462.89	9505.3
"8367"	"TRINITY_DN666_c1_g1"	-0.695594415002585	5.55871637773045	-5.21486690707182	0.000149255910959936	0.00234409803626188	0.675439426769215	2272	2169	2296	2276.98	1912	1927	1596.97	601	792	902	1138	1539
"8368"	"TRINITY_DN666_c3_g1"	-0.415294867429729	9.19155229751685	-6.44668134098736	1.8537000227939e-05	0.000772372322540503	2.35391535757935	20386	20016	19290.86	21702	20448	16871	17838	16344	17825	18580	17759	17517.22
"8369"	"TRINITY_DN666_c4_g1"	0.990638477671579	4.82912474061445	7.95792697941054	1.89741887230175e-06	0.000320331420696074	5.24694278887416	753	909.97	769.99	694.99	831.98	645	1096.19	1316.83	1180.98	1142.96	1078.93	1144.98
"8370"	"TRINITY_DN66600_c0_g1"	1.1328890006954	4.7517235005556	7.27562035276436	5.11933822127865e-06	0.00045871660692423	4.24055545875944	691.11	768.1	728.78	704.77	791.12	496.52	990.36	1126.17	1420.16	1345.33	1084.72	1044.79
"8371"	"TRINITY_DN667_c0_g1"	-0.969605201581576	3.74366681768481	-4.12264730647013	0.00112174104227714	0.00796058368214179	-1.10032504197108	903.47	489.33	827.02	790.78	687.56	725.81	385.71	133.94	111.42	264.89	363.79	424.3
"8372"	"TRINITY_DN667_c0_g2"	-0.514372394513555	2.85435286896723	-3.82711796708959	0.00197867781756353	0.0117299686692594	-1.54583449343568	388.48	386.67	321.18	284.98	361.76	307.2	156.29	154.06	149.28	149.57	154.24	185.66
"8373"	"TRINITY_DN6671_c0_g2"	0.44148140132649	5.33327091861458	4.06590218213547	0.00125017658330075	0.00859963527631111	-1.47149274094802	1333	1324.64	1130	1111.26	1427.57	1283	1602.49	1373	1319.64	1116	1414	1362.05
"8374"	"TRINITY_DN66714_c0_g1"	-2.92052636354928	9.69197023727698	-12.1601169993038	1.23092999371469e-08	6.02931572743936e-05	10.0158069974914	97280	60491	75586	46949	58721	44777	9544	7251	9761	11490	9578	12668
"8375"	"TRINITY_DN6672_c0_g1"	-0.761684955088926	5.49376873370288	-4.21668337470671	0.000937917399162202	0.00706748858583743	-1.19171268052074	2171	2301	2002	2139	1928	2048	1243	936	356	1046	1260	1399
"8376"	"TRINITY_DN6674_c0_g1"	-0.9811685657222	3.40536720708668	-5.92945341688301	4.33794744019849e-05	0.00117490300995092	2.22457072521057	652	679	510	530	571	550	214	149	114	190	203	400
"8377"	"TRINITY_DN6674_c0_g2"	-1.57623063384369	1.67978929726212	-8.35445087546019	1.09374229369393e-06	0.00025904128615684	5.90372502316073	282	191	213	214	261	176	73	31	29	41	58	73
"8378"	"TRINITY_DN6675_c0_g1"	0.317518602838578	4.81804927060394	3.56115365512133	0.00331495601696855	0.0166142072725639	-2.37107243955214	1026	851	918	1004	1025	863	1017	822	677	986	886	969
"8379"	"TRINITY_DN668_c0_g1"	0.589628687699225	3.07064875640542	3.26215059265649	0.00594183229094376	0.0248478711617802	-2.66728955763812	226	279	304	214	296	319	314	305	277	247	239	264
"8380"	"TRINITY_DN6680_c0_g1"	-1.20691133237717	2.20610099279794	-5.52665329175731	8.63017561616948e-05	0.0017401580734494	1.65009911215894	315.29	207.96	333.23	361.01	310.11	182.38	65.34	48	95.28	80.54	97.4	101.79
"8381"	"TRINITY_DN6680_c0_g4"	-0.792729025514638	3.56313114641512	-3.39673877050389	0.00456799312174515	0.0207662267075573	-2.47446010313268	538	590	492	652	747	663	381	116	104	258	352	378
"8382"	"TRINITY_DN66808_c0_g1"	-2.11090394548271	-2.32557422341864	-4.7622894383501	0.000338298611752532	0.00372979104843167	0.339560820658244	16	23	15	15	16	15	7	0	2	2	2	2
"8383"	"TRINITY_DN6681_c0_g1"	-1.08203972464038	4.78735926361385	-6.39749846574301	2.00659671220038e-05	0.00080090817148303	2.84912373626592	1547	1450	1563	1588	1447	1252	847	312	235	492	645	831
"8384"	"TRINITY_DN6683_c0_g1"	1.34122582382697	2.50522631310215	3.85765313361467	0.00186538585090122	0.011235599536698	-1.44053614203956	103.43	136.49	116	163	206	132.86	157	321	411	248	267	148
"8385"	"TRINITY_DN6685_c0_g1"	0.461236421201674	4.73383038552984	4.37838149167356	0.000690893400157977	0.00579860790349868	-0.777727117975548	808	841	854	926	858	827	809	921	837	915	864	980
"8386"	"TRINITY_DN6687_c0_g1"	-0.420616297139962	5.56866863931572	-3.30619932254319	0.00545174004296731	0.0234761259687008	-2.97961831404397	2026	1811.91	2146.04	1754.04	1993.13	2096.13	1609.12	805.99	778.09	1077.01	1204.9	1787.02
"8387"	"TRINITY_DN6688_c0_g1"	0.575950169120568	4.31922723032195	4.2840521603586	0.000825490360238056	0.00653763380977403	-0.892997779141012	564	603	669	625	653	647	695	587	790	728	700	614
"8388"	"TRINITY_DN6688_c0_g2"	0.62762444241521	2.77331143016373	3.48214001836804	0.00386676724701972	0.0185242871495717	-2.20119119997546	235	252	238	202	190	189	159	180	247	286	248	248
"8389"	"TRINITY_DN66885_c0_g1"	1.25731176042693	6.96240346775277	5.24717941675361	0.000140931558294681	0.00227045862483591	0.536353615927194	2317.13	3588.74	4281.17	1898.52	3119.78	2310.32	5189.79	11631.94	5530.05	5194.23	4116.61	7709.13
"8390"	"TRINITY_DN66889_c0_g1"	0.748733822374379	7.9543677337307	4.56623929734846	0.000486103996471969	0.00463635806320122	-0.875110945585006	6416.59	7401.67	5390.42	7136.91	7250.16	4521.69	7782.8	13757.89	16283.69	12090.92	9724.08	9014.6
"8391"	"TRINITY_DN6689_c0_g2"	-1.00170927195314	4.19665495740742	-3.71299250744427	0.00246786080788622	0.0135927142477481	-1.95857894008296	1373.41	497.73	1030.56	940.24	1045.88	1252.72	441.4	213.25	255.58	270.4	387.51	610.32
"8392"	"TRINITY_DN6691_c0_g1"	-0.638636933525956	4.72455147644481	-3.49140835972576	0.00379750989867965	0.0182653133238154	-2.48042180773248	1165	1347	1586	968	1390	983	924	304	344	582	657	899
"8393"	"TRINITY_DN6695_c0_g1"	0.489926367790597	4.73192756197201	3.24091555886622	0.00619362189315948	0.0255696647136754	-2.97840725896724	897	855	867	892	660	917	1268	820	987	816	749	815
"8394"	"TRINITY_DN66954_c0_g1"	0.713478473309779	8.5219701600256	3.53076826283155	0.00351706938430155	0.017288039738287	-2.96755369378703	7429.84	11198.74	10773.9	6452.04	10257.67	8748.73	13723.18	28920.4	23464.79	15810.68	11049.33	12522.55
"8395"	"TRINITY_DN6696_c0_g1"	0.429664903965577	6.71151407172239	4.26293147313821	0.000859162549982077	0.00670045147688313	-1.29018565556038	3186	2939	2792	3436	3422	3017	3713	3856	4044	4038	3409	3308
"8396"	"TRINITY_DN6698_c0_g1"	-1.3285969746317	2.92652261902467	-10.420978326766	8.13795804719152e-08	9.2400401723076e-05	8.44490061894016	460	497	491	465	544	386	156	85	99	105	165	162
"8397"	"TRINITY_DN6699_c0_g1"	-1.37256168391534	1.27527326938371	-3.81013084808381	0.00204471412586524	0.0119719517463901	-1.37160827715971	128	161	174	179	168	143	67	14	11	61	39	112
"8398"	"TRINITY_DN6699_c0_g3"	-1.54842871124522	3.64189289270652	-6.47179301958146	1.78041235695319e-05	0.000762124534908447	3.10817251766869	914	821	756	805	939	699	294	88	112	124	254	485
"8399"	"TRINITY_DN670_c0_g2"	0.553633326832543	4.66794145711416	6.02768400103029	3.68060011932933e-05	0.00106724246713028	2.22609276250206	796	888	879	762	744	696	932	740	888	868	824	984
"8400"	"TRINITY_DN6702_c0_g1"	-2.10996998564615	1.74649436588341	-4.57100509589722	0.000481813059202796	0.00461843082184731	0.00593384102355454	260	291	287	264	330	270	67	22	3	100	100	67
"8401"	"TRINITY_DN6703_c0_g1"	-1.62845733888916	1.33663499294985	-4.39484952875306	0.000669820128744177	0.00568292703087265	-0.287241389015501	142	128	268	244	189	142	74	32	13	19	36	106
"8402"	"TRINITY_DN6705_c0_g1"	0.747955215108378	0.642017686167655	4.34904048501328	0.000730148934029596	0.00602215110891161	-0.328218592592345	54.9	46	47.85	42	47	47.93	52.52	39	52	57.84	49.93	65.88
"8403"	"TRINITY_DN6706_c0_g1"	-0.538978357742734	4.60998742717034	-3.81820243271024	0.00201306097533172	0.0118630202445675	-1.82893953086469	1007.68	1115.02	1157.51	1150	1175.06	993.66	780	292	347	551	706	821.66
"8404"	"TRINITY_DN6711_c0_g1"	-0.575183280133628	3.70093472680692	-3.6582207047743	0.00274466889397083	0.0146065723474941	-1.99473436280829	577	590	618	703.81	699	519	303	256.44	167	208.44	375.84	466
"8405"	"TRINITY_DN6711_c4_g1"	1.88539402578366	-1.58458310843947	4.07105706028801	0.00123791083993462	0.00854970051582771	-0.715987959995426	7	22	11	5	7	2	13	12	20	10	24	25
"8406"	"TRINITY_DN6713_c0_g1"	-1.62627862516993	1.27999257299584	-5.19954936870333	0.000153379599803909	0.00237892345833529	1.15435366399775	231	206	149.03	156	224	100	49	16	16	43	34	98
"8407"	"TRINITY_DN6713_c0_g2"	1.36140123731461	1.95068044203389	3.05498505166356	0.00890639454171657	0.0329066025614983	-2.89364126771405	113.49	149.29	83.66	76.75	147.86	42.89	137.45	322.12	72.56	427.6	98.12	147
"8408"	"TRINITY_DN6713_c0_g4"	1.33730097078811	3.34785349274937	3.35779260705053	0.00492899346599197	0.0219414255715519	-2.52135970832903	238.34	337.4	279.21	184.51	367.85	163.58	659.25	600.78	392.53	700.3	128.3	549.32
"8409"	"TRINITY_DN6713_c2_g1"	0.508177603402773	5.71462675107995	3.88991830747567	0.00175284490040452	0.0107594700119988	-1.87096861197613	1462.97	1851.56	1431.29	1444.06	1752.69	1621.7	1763.49	2246.09	1471.89	2132.99	1712.24	1820.26
"8410"	"TRINITY_DN67146_c0_g1"	1.07306127658123	6.01740753280901	5.25523329721138	0.00013893307956221	0.00225510837046274	0.677570816574494	1642.64	1722.38	1501.49	1808.77	1961.77	1087.42	2130.59	3405.27	4143.71	3401.68	2371.46	2308.87
"8411"	"TRINITY_DN6715_c0_g1"	-1.77501800922761	1.60327393719779	-6.27933643981481	2.43078449910091e-05	0.000879553269955146	2.93232192209808	214	284	167	283	263	175	64	16	23	42	56	92
"8412"	"TRINITY_DN67167_c0_g1"	0.80983645472062	6.4999276257932	4.7801786565682	0.000327368266991404	0.00365523680628702	-0.272270413134756	2320.83	2721.83	2646.92	2637.98	2260.41	1867.45	2830.43	4809.04	4992.71	3478.29	3656.87	3033.72
"8413"	"TRINITY_DN6719_c0_g1"	-1.14157475618715	3.78443408100394	-4.27999512736131	0.000831851399780843	0.0065715471835513	-0.802312784085552	734	910	719	819	807	773	357	111	85	277	338	597
"8414"	"TRINITY_DN672_c0_g1"	-0.430011460167508	6.22676993554993	-5.23571120511604	0.000143829150257693	0.00229463233820872	0.615734542272691	2688	3384	3166	3136	2957	2962	2304	1497	1694	1732	2005	2177
